lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dmmax,As.1,As.2,delta_mus.1,delta_mus.2,delta_mus.3,sigmas.1,sigmas.2,mp_gaussian_raw.1,mp_gaussian_raw.2,mp_gaussian_raw.3,mp_gaussian_raw.4,mp_gaussian_raw.5,mp_gaussian_raw.6,mp_gaussian_raw.7,mp_gaussian_raw.8,mp_gaussian_raw.9,mp_gaussian_raw.10,mp_gaussian_raw.11,mp_gaussian_raw.12,mp_gaussian_raw.13,mp_mt_raw.1,mp_mt_raw.2,mp_mt_raw.3,mp_mt_raw.4,mp_mt_raw.5,mp_mt_raw.6,mp_mt_raw.7,mp_mt_raw.8,mt_raw.1,mt_raw.2,mt_raw.3,mt_raw.4,mt_raw.5,mt_raw.6,mt_raw.7,mt_raw.8,mmax,mus.1,mus.2,log_norms.1,log_norms.2,mp_gaussian.1,mp_gaussian.2,mp_gaussian.3,mp_gaussian.4,mp_gaussian.5,mp_gaussian.6,mp_gaussian.7,mp_gaussian.8,mp_gaussian.9,mp_gaussian.10,mp_gaussian.11,mp_gaussian.12,mp_gaussian.13,mp_mt.1,mp_mt.2,mp_mt.3,mp_mt.4,mp_mt.5,mp_mt.6,mp_mt.7,mp_mt.8,mp_mt_logjac.1,mp_mt_logjac.2,mp_mt_logjac.3,mp_mt_logjac.4,mp_mt_logjac.5,mp_mt_logjac.6,mp_mt_logjac.7,mp_mt_logjac.8,mt.1,mt.2,mt.3,mt.4,mt.5,mt.6,mt.7,mt.8,mp_draw,x
# Adaptation terminated
# Step size = 0.0368519
# Diagonal elements of inverse mass matrix:
# 5.30342, 0.620376, 0.030576, 4.40479, 1.24489, 1.53965, 0.975901, 0.531433, 1.01571, 0.902785, 1.20485, 1.00302, 0.788108, 0.573323, 0.971405, 0.884493, 1.13016, 0.942626, 0.339354, 4.90774, 5.38222, 0.825694, 7.05848, 1.07538, 0.539343, 3.84987, 1.93803, 1.04575, 1.62707, 1.22196, 1.32106, 1.23847, 1.68076, 0.426109, 1.24978
62.5982,0.924811,0.0368519,7,127,0,-49.2399,0.167369,0.519676,0.480324,0.350068,0.12818,0.521752,0.1819,0.184337,0.325477,0.367675,-0.55864,0.679516,-0.0339377,-1.3398,0.770383,-1.00632,-0.161388,-0.185084,-1.17214,0.594233,-1.42298,0.897882,0.972089,0.86051,0.989943,0.758751,0.897272,0.704693,0.728307,0.640366,1.50256,1.45093,2.36411,1.08347,0.344605,1.96443,1.255,1.7854,1.35007,1.54234,-0.00838484,-0.0983332,1.36125,1.43941,1.60324,1.36693,1.43979,1.5523,1.30908,1.18962,1.32022,1.3397,1.33728,1.3409,1.22616,1.45895,1.31549,1.52241,1.26577,1.29449,1.61803,1.1501,1.20165,0.485431,0.302519,0.570526,0.245787,0.5342,0.589608,0.489844,0.500727,2.55209,2.5601,2.71932,2.61092,2.67835,2.63034,2.88933,2.64713,1.26765,0.324924
64.0789,0.971935,0.0368519,7,127,0,-43.4889,0.854275,0.537533,0.462467,0.344936,0.0944356,0.560628,0.0748281,0.181156,-0.167584,-0.545315,-0.48358,-0.741139,0.290664,0.980135,-1.1587,1.49885,0.180738,0.405797,1.15353,-0.724696,1.00194,0.789374,0.999951,0.892311,0.938459,0.806091,0.884291,0.992685,0.754058,1.07055,1.11972,0.446202,0.270682,0.200102,1.76551,0.285832,0.982126,2.47871,1.34494,1.48659,-3.68795e-52,-2.16755e-08,1.35632,1.36637,1.60549,1.36394,1.43986,1.5639,1.30137,1.33993,1.32399,1.34384,1.33891,1.34024,1.42016,1.2883,1.3427,1.57819,1.16113,1.32138,1.62444,1.26982,1.23489,0.489836,0.294733,0.570221,0.212912,0.494234,0.608132,0.246217,0.493271,2.56155,2.54479,2.71861,2.54812,2.59001,2.67297,2.38575,2.63076,1.32047,0.403583
66.9798,0.360701,0.0368519,7,127,0,-52.1784,0.734215,0.342229,0.657771,0.348638,0.0581066,0.593256,0.0329371,0.115407,-0.182292,-0.772453,-0.529585,-0.855814,-0.152123,0.427598,-1.23859,1.05693,0.28945,-0.084193,1.67503,-1.42885,1.07827,0.882356,0.999887,0.878937,0.982828,0.831073,0.830514,0.994587,0.88086,0.916422,1.97376,0.991695,0.307626,0.102619,1.36855,0.413378,1.27075,2.33833,1.34864,1.4358,-1.16332e-198,-2.63308e-15,1.35618,1.3482,1.60411,1.3637,1.43977,1.56114,1.30105,1.31342,1.32518,1.34041,1.33927,1.33989,1.42626,1.43778,1.36604,1.5548,1.21674,1.35621,1.51782,1.29857,1.45397,0.48826,0.31203,0.570387,0.2135,0.489734,0.602989,0.266694,0.501156,2.55816,2.57895,2.71899,2.54923,2.58026,2.66106,2.42401,2.64808,1.38355,0.203177
64.5146,0.703724,0.0368519,7,127,0,-46.1042,0.428367,0.398588,0.601412,0.322963,0.0380995,0.638938,0.0387172,0.138578,-1.75467,-0.814582,-3.67764,-0.248551,0.0942113,0.928887,0.687589,0.133161,0.248198,1.49769,1.47785,0.267041,-0.240105,0.803734,0.99402,0.735839,0.999795,0.826426,0.732295,0.923153,0.895867,0.522979,0.277587,0.827904,0.584557,0.0842322,0.211052,0.683117,0.374309,1.99201,1.32296,1.38011,-3.30516e-67,-5.03762e-06,1.34045,1.34483,1.50967,1.36498,1.43982,1.56364,1.30875,1.25799,1.32473,1.35148,1.33913,1.34073,1.32079,1.3044,1.31182,1.3016,1.24321,1.34748,1.31821,1.25716,1.4427,0.484226,0.277414,0.570337,0.217901,0.488883,0.58785,0.308814,0.476479,2.54951,2.5111,2.71888,2.55754,2.57842,2.62633,2.50494,2.59429,1.36035,0.0151852
65.6218,0.99642,0.0368519,7,127,0,-46.041,0.282503,0.666746,0.333254,0.327215,0.136143,0.536642,0.0337423,0.16015,0.997085,-1.32909,3.24734,0.163023,-0.212185,-0.296125,-0.284022,0.629393,1.19382,-1.63535,-0.904521,0.0230928,-0.112048,0.824413,0.989893,0.745525,0.999717,0.865607,0.757004,0.993518,0.860639,0.117299,0.327683,0.42361,0.579678,0.378148,0.0892466,0.423267,1.48918,1.99992,1.32722,1.53143,-9.79486e-89,-0.00172188,1.36797,1.30367,1.71742,1.36584,1.43976,1.55752,1.30486,1.28776,1.33513,1.32955,1.33747,1.34061,1.33104,1.33238,1.30773,1.31857,1.24302,1.43058,1.36051,1.29922,1.42904,0.480052,0.278452,0.570214,0.217824,0.502407,0.586245,0.268266,0.507086,2.54058,2.51311,2.7186,2.55739,2.60781,2.62268,2.42698,2.66118,1.3476,0.0487947
66.2757,0.986021,0.0368519,7,127,0,-44.4009,0.785165,0.624084,0.375916,0.328563,0.112664,0.558773,0.0293906,0.0862616,-1.06861,-0.626176,-3.95537,-0.346179,0.219334,-0.168103,0.168926,1.43047,-1.31207,0.72946,0.95907,-0.0360711,-0.161925,0.822646,0.976677,0.761557,0.992633,0.990678,0.747345,0.948526,0.992278,0.46428,1.44496,0.311718,0.759906,0.244073,0.0394166,1.04842,0.449509,2.41242,1.32856,1.49756,-5.28215e-298,-1.40295e-26,1.34731,1.35991,1.50134,1.36477,1.43984,1.55816,1.30668,1.33583,1.30757,1.34611,1.33877,1.34058,1.32705,1.33428,1.32016,1.34688,1.23774,1.62725,1.34227,1.36426,1.60131,0.483623,0.301351,0.57018,0.220679,0.496258,0.585587,0.363459,0.478571,2.54821,2.5578,2.71852,2.5628,2.59441,2.62118,2.61452,2.5988,1.34658,0.0992177
68.7541,0.971548,0.0368519,7,127,0,-46.4845,0.180699,0.571418,0.428582,0.328193,0.0673644,0.604443,0.0249306,0.169276,0.205854,-0.864415,-2.12535,0.943528,1.12738,0.351294,2.03465,0.820428,-0.496047,0.870469,-0.568095,-1.16851,0.0342952,0.821414,0.999984,0.77979,0.903175,0.963939,0.731914,0.865941,0.986391,1.41888,0.687832,1.48621,0.739868,1.09469,1.82312,1.88797,0.988639,1.82608,1.32819,1.42924,-4.94006e-89,-0.00957661,1.36006,1.34085,1.55624,1.36748,1.44003,1.56076,1.31414,1.29923,1.31654,1.34709,1.3377,1.34002,1.34274,1.34536,1.33092,1.37962,1.12583,1.64538,1.34552,1.39917,1.61567,0.49339,0.285884,0.570537,0.220362,0.534698,0.608876,0.479821,0.49345,2.56922,2.52751,2.71934,2.5622,2.67947,2.67469,2.86639,2.63115,1.5454,0.14521
60.8388,0.993122,0.0368519,7,127,0,-43.869,0.00242819,0.468895,0.531105,0.349806,0.636622,0.0135722,0.0136619,0.464372,-1.41915,-0.756245,-1.00464,-0.912736,0.78521,0.61301,-1.31367,1.11843,1.73136,-0.150939,1.66562,-0.38535,0.297485,0.821173,0.999993,0.749713,0.992993,0.912177,0.758109,0.994368,0.80954,0.324764,0.991756,0.164009,0.00379689,0.375851,0.323278,1.34011,0.658675,1.59229,1.34981,2.30474,-8.79323e-71,-2.77279,1.34381,1.3495,1.58986,1.36358,1.43996,1.56207,1.30075,1.31711,1.34104,1.33994,1.33927,1.34041,1.3638,1.32998,1.33925,1.32587,1.22338,1.50739,1.3667,1.49126,1.314,0.482189,0.292118,0.570136,0.208652,0.502302,0.589327,0.405267,0.484367,2.54514,2.53967,2.71841,2.54011,2.60759,2.6297,2.70203,2.61135,1.33405,0.00470007
70.161,1,0.0368519,7,127,0,-46.8502,0.903892,0.718915,0.281085,0.337363,0.0386184,0.624019,0.021041,0.243349,0.0494622,-0.911681,-1.37849,0.400351,-1.25456,-0.335739,0.756551,0.945979,-0.0793511,0.592681,-1.91205,-0.00271193,-0.148616,0.817032,0.806354,0.763296,0.972309,0.950459,0.735471,0.992105,0.980567,1.77785,0.369802,0.125511,1.92837,1.06431,0.677025,0.854368,1.03875,2.52407,1.33736,1.39529,0,-1.75934e-06,1.35849,1.33707,1.57865,1.36634,1.43955,1.55732,1.30903,1.30676,1.32113,1.34515,1.33676,1.3406,1.32811,1.34308,1.06619,1.34988,1.23484,1.62018,1.33206,1.38657,1.60833,0.497041,0.279324,0.570124,0.239021,0.533348,0.59397,0.334761,0.494822,2.57711,2.51479,2.71839,2.59785,2.67643,2.64031,2.55631,2.63416,1.58304,0.0285619
66.4054,0.939535,0.0368519,7,127,0,-51.1624,0.0456477,0.691493,0.308507,0.341649,0.654204,0.00414706,0.0144692,0.752038,-1.93125,-0.845,0.347292,0.563457,-0.871649,1.33229,0.801168,1.06455,0.583586,-1.06457,-0.188922,0.383502,-0.0523511,0.828276,0.999995,0.764468,0.843541,0.95932,0.725291,0.967146,0.999511,1.26061,0.0354455,0.0922897,1.52639,0.791903,0.933716,0.714128,0.77989,1.67607,1.34165,2.32295,-1.73747e-118,-1.64072,1.33869,1.3424,1.63042,1.36668,1.43963,1.56566,1.3092,1.31387,1.32842,1.33355,1.33797,1.34079,1.33581,1.35441,1.31309,1.35194,1.0646,1.61549,1.31804,1.32333,1.62779,0.491777,0.272386,0.570114,0.232744,0.521168,0.597326,0.313557,0.487712,2.56573,2.50142,2.71836,2.58579,2.64919,2.64801,2.51424,2.61862,1.31616,0.207382
