lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dmmax,As.1,As.2,delta_mus.1,delta_mus.2,delta_mus.3,sigmas.1,sigmas.2,mp_gaussian_raw.1,mp_gaussian_raw.2,mp_gaussian_raw.3,mp_gaussian_raw.4,mp_gaussian_raw.5,mp_gaussian_raw.6,mp_gaussian_raw.7,mp_gaussian_raw.8,mp_gaussian_raw.9,mp_gaussian_raw.10,mp_gaussian_raw.11,mp_gaussian_raw.12,mp_gaussian_raw.13,mp_mt_raw.1,mp_mt_raw.2,mp_mt_raw.3,mp_mt_raw.4,mp_mt_raw.5,mp_mt_raw.6,mp_mt_raw.7,mp_mt_raw.8,mt_raw.1,mt_raw.2,mt_raw.3,mt_raw.4,mt_raw.5,mt_raw.6,mt_raw.7,mt_raw.8,mmax,mus.1,mus.2,log_norms.1,log_norms.2,mp_gaussian.1,mp_gaussian.2,mp_gaussian.3,mp_gaussian.4,mp_gaussian.5,mp_gaussian.6,mp_gaussian.7,mp_gaussian.8,mp_gaussian.9,mp_gaussian.10,mp_gaussian.11,mp_gaussian.12,mp_gaussian.13,mp_mt.1,mp_mt.2,mp_mt.3,mp_mt.4,mp_mt.5,mp_mt.6,mp_mt.7,mp_mt.8,mp_mt_logjac.1,mp_mt_logjac.2,mp_mt_logjac.3,mp_mt_logjac.4,mp_mt_logjac.5,mp_mt_logjac.6,mp_mt_logjac.7,mp_mt_logjac.8,mt.1,mt.2,mt.3,mt.4,mt.5,mt.6,mt.7,mt.8,mp_draw,x
# Adaptation terminated
# Step size = 0.0558911
# Diagonal elements of inverse mass matrix:
# 5.87265, 0.465882, 0.0100042, 3.51837, 0.42894, 0.851696, 0.916551, 0.49861, 1.06128, 1.00795, 1.06046, 0.880068, 0.928479, 0.539956, 0.970107, 0.900418, 1.09695, 1.13888, 0.414698, 2.31862, 5.60696, 0.876167, 6.45711, 1.3628, 1.16168, 4.78886, 2.56117, 0.96658, 1.12931, 1.11314, 1.25837, 1.34844, 1.48938, 0.244584, 1.06019
57.507,0.990283,0.0558911,6,63,0,-38.545,0.0402377,0.621828,0.378172,0.275713,0.0833471,0.64094,0.0734054,0.17616,-0.629502,0.681729,-1.86806,-1.16193,-1.19785,0.766197,1.08142,0.194592,-0.681015,0.303121,0.570891,1.0609,-1.70524,0.785496,0.928778,0.74733,0.98616,0.990798,0.890297,0.999837,0.895742,0.50967,0.381594,1.99072,1.20774,0.324326,0.709823,1.16728,1.5514,1.67369,1.27571,1.40073,-2.95182e-08,-0.0625463,1.3517,1.46454,1.56396,1.36306,1.43956,1.56283,1.31033,1.26168,1.31451,1.34312,1.3385,1.34113,1.20358,1.27462,1.22836,1.32239,1.23838,1.63346,1.61317,1.46304,1.48984,0.48409,0.279568,0.57069,0.227744,0.499943,0.594399,0.380683,0.508769,2.54921,2.51526,2.71969,2.57623,2.60243,2.64129,2.65018,2.66491,1.3058,0.326319
57.9931,0.992679,0.0558911,6,63,0,-44.6013,0.16204,0.552923,0.447077,0.256298,0.058768,0.684934,0.101866,0.275547,-0.84638,-0.438988,0.0201463,0.181177,0.692467,1.64715,0.876006,0.719528,-1.29293,0.329872,0.574194,1.55791,-0.366733,0.757477,0.945581,0.666386,0.92135,0.995462,0.664922,0.997626,0.919628,0.174156,1.2926,0.222155,1.07072,1.43353,1.32235,1.46832,0.414288,1.88681,1.2563,1.34445,-3.01518e-10,-0.0248221,1.34954,1.37488,1.6206,1.36588,1.43994,1.56724,1.3095,1.29317,1.30778,1.34331,1.3385,1.34138,1.31066,1.22492,1.27418,1.17853,1.15451,1.72477,1.21446,1.52316,1.48261,0.480638,0.298256,0.570153,0.225587,0.549643,0.602388,0.423162,0.477591,2.54183,2.5517,2.71846,2.57212,2.71335,2.65967,2.7405,2.59669,1.23605,0.0724174
61.737,0.992749,0.0558911,6,63,0,-46.0815,0.0666974,0.430844,0.569156,0.294427,0.0483449,0.657228,0.0543935,0.263479,0.44551,-1.01148,0.652015,-1.45378,0.450142,1.42108,0.000948401,0.218068,-0.67333,-0.153692,-1.28367,-0.355214,-0.478203,0.937618,0.972075,0.77162,0.994781,0.992953,0.707451,0.792653,0.885606,0.395768,0.98671,0.165656,1.22773,0.196757,0.171624,0.697867,0.35399,1.70626,1.29443,1.36694,-1.8473e-14,-0.104144,1.36246,1.32908,1.63956,1.36245,1.43989,1.56611,1.306,1.26308,1.31459,1.33992,1.3372,1.34042,1.30174,1.51969,1.30173,1.36462,1.2496,1.62744,1.27283,1.08188,1.42537,0.482919,0.292015,0.570136,0.228058,0.49408,0.587331,0.311072,0.475913,2.54671,2.53947,2.71842,2.57683,2.58968,2.62515,2.50936,2.59307,1.34585,0.343602
57.1471,0.966698,0.0558911,6,63,0,-37.1532,0.00157006,0.435721,0.564279,0.312327,0.439102,0.24857,0.0638296,0.428044,-0.255318,0.110928,1.04374,-1.64317,1.0398,-1.25041,-0.872072,0.19871,-0.40332,1.7468,-0.697743,-0.164606,0.168823,0.984602,0.999718,0.932971,0.999206,0.914528,0.732093,0.993921,0.961708,0.21893,0.774879,0.213764,1.01082,0.0957069,1.25015,1.01057,2.19172,1.65288,1.31233,1.97098,-4.76735e-08,-1.47537,1.35545,1.41887,1.65131,1.36205,1.44001,1.55275,1.30251,1.26192,1.31756,1.35323,1.33761,1.34052,1.35351,1.59294,1.33294,1.64999,1.25088,1.49192,1.3359,1.42165,1.62727,0.481099,0.287673,0.570151,0.224643,0.489414,0.60145,0.357919,0.525946,2.54282,2.531,2.71845,2.57032,2.57957,2.6575,2.60317,2.70333,1.29141,0.254321
65.2669,0.977607,0.0558911,6,63,0,-41.2188,0.0156845,0.608511,0.391489,0.357176,0.123179,0.519645,0.0234022,0.118269,0.807993,-0.666663,0.544739,-0.376275,-0.0517106,-1.39718,0.499529,1.38864,-2.05604,0.634152,-0.58108,1.00427,0.0298468,0.961512,0.998785,0.925839,0.992116,0.932993,0.74029,0.994362,0.985185,0.391017,1.86495,0.397596,0.333587,1.21482,1.06539,0.499888,0.749337,1.65315,1.35718,1.54194,-5.78e-37,-0.190593,1.36608,1.35667,1.63634,1.36471,1.43979,1.55201,1.308,1.33332,1.29938,1.34544,1.33769,1.3411,1.34239,1.55834,1.36155,1.63747,1.22875,1.60105,1.34761,1.31616,1.60311,0.48287,0.309841,0.570207,0.213913,0.54002,0.599044,0.280374,0.48687,2.5466,2.5746,2.71858,2.55001,2.69148,2.65196,2.44997,2.61679,1.34642,0.22944
67.9188,0.956368,0.0558911,6,63,0,-50.2857,0.990457,0.50385,0.49615,0.313657,0.115596,0.570747,0.0389053,0.0915024,-1.74912,-0.776751,-0.178108,0.796369,1.4675,1.02719,1.36085,1.04133,0.402147,-0.230036,0.113706,-1.40154,0.209909,0.857439,0.989338,0.792834,0.986236,0.921215,0.745323,0.789429,0.981583,1.81357,0.57255,1.63888,1.76194,0.348984,0.708488,1.90721,1.07583,2.60511,1.31366,1.48705,-6.3776e-242,-1.23117e-34,1.34051,1.34786,1.61466,1.36717,1.44009,1.56414,1.31144,1.31248,1.32642,1.33939,1.33818,1.3399,1.35679,1.41001,1.31363,1.40276,1.24928,1.52046,1.35046,1.27878,1.61163,0.497403,0.283511,0.570583,0.236426,0.501073,0.594382,0.482352,0.495837,2.5779,2.5229,2.71945,2.59286,2.6049,2.64125,2.87216,2.63638,1.59718,0.0782327
63.1326,0.712122,0.0558911,6,63,0,-52.5088,0.996004,0.658161,0.341839,0.325458,0.116137,0.558405,0.0301614,0.374141,-1.38082,-1.16176,-0.119374,0.531392,1.98312,1.30559,1.1054,1.1254,-0.0749611,-0.414213,0.846051,-0.808451,-0.130763,0.854819,0.953235,0.738879,0.968933,0.857371,0.729778,0.957082,0.973653,0.688749,0.221633,1.56985,1.21773,0.411434,0.908051,1.99383,1.9968,2.63494,1.32546,1.49966,0,-0.00123661,1.34419,1.31706,1.61642,1.36662,1.4402,1.56553,1.31042,1.31752,1.32118,1.3381,1.33869,1.3402,1.32954,1.38966,1.25654,1.30727,1.21694,1.41913,1.32575,1.56801,1.63893,0.485928,0.276254,0.570562,0.227901,0.503928,0.596991,0.493674,0.520745,2.55315,2.50887,2.7194,2.57653,2.61114,2.64724,2.89815,2.69164,1.31771,0.426113
73.1984,0.76833,0.0558911,6,63,0,-51.0414,0.874369,0.562299,0.437701,0.333516,0.154013,0.512471,0.0366954,0.133693,0.188481,-0.536232,0.109538,0.986597,1.68091,0.783488,-0.359069,0.536701,-1.17953,0.644911,0.258764,-0.292382,-0.0143166,0.824575,0.996885,0.766251,0.986825,0.952439,0.724711,0.879906,0.995302,0.521708,1.10594,0.468047,0.968413,2.34582,0.86135,1.1105,0.77414,2.59067,1.33352,1.56454,-1.59917e-257,-8.25188e-15,1.35988,1.3671,1.62329,1.36757,1.44014,1.56292,1.30456,1.2822,1.30903,1.34551,1.33828,1.34045,1.33885,1.3382,1.33821,1.35525,1.23456,1.7163,1.31574,1.27704,1.62068,0.484213,0.294452,0.570228,0.223974,0.588898,0.596381,0.372488,0.487554,2.54948,2.54424,2.71863,2.56905,2.80458,2.64584,2.63315,2.61828,1.31193,0.0950918
74.1031,0.962953,0.0558911,6,63,0,-60.8437,0.113491,0.67677,0.32323,0.343266,0.0907923,0.565942,0.0274038,0.156186,-0.444164,-0.587976,-1.36947,0.364565,0.469451,-0.189503,-0.0747234,1.73164,-0.64129,1.34538,0.150816,-1.11077,-0.731364,0.821131,0.998016,0.754352,0.987022,0.790426,0.72347,0.93263,0.999455,0.465282,0.616886,0.254427,1.97687,0.242471,1.34092,0.91959,0.437884,1.72586,1.34327,1.47945,-1.3434e-44,-0.0590348,1.35356,1.36296,1.57892,1.36627,1.43989,1.55805,1.3057,1.3539,1.31495,1.35042,1.33821,1.34004,1.28149,1.33184,1.32636,1.33411,1.25447,1.29823,1.32172,1.31619,1.61237,0.483634,0.284424,0.570163,0.239776,0.496185,0.60263,0.344489,0.478247,2.54824,2.52468,2.71848,2.59931,2.59425,2.66023,2.57588,2.5981,1.31057,0.24846
69.8865,0.892876,0.0558911,6,63,0,-49.8942,0.0240366,0.789435,0.210565,0.33545,0.340786,0.323764,0.0424948,0.489521,-1.23252,-1.13951,0.60521,-0.31173,-0.319484,-0.81733,0.571322,-0.400835,-0.306118,-2.05585,-0.0755426,1.53293,0.506552,0.8062,0.981779,0.750305,0.99974,0.730412,0.767532,0.922294,0.682769,0.87863,0.710745,0.280086,0.670001,1.75327,0.132027,1.19868,1.23325,1.66219,1.33545,1.84663,-7.41328e-15,-1.04103,1.34567,1.31884,1.63816,1.36485,1.43974,1.55491,1.30829,1.22595,1.31863,1.32661,1.33805,1.34137,1.38052,1.31318,1.3073,1.32697,1.24483,1.28327,1.38021,1.35567,1.12585,0.487873,0.286355,0.570171,0.219256,0.563562,0.586809,0.385189,0.500135,2.55733,2.52843,2.7185,2.5601,2.74533,2.62396,2.6596,2.64583,1.29597,0.716045
