lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dmmax,As.1,As.2,delta_mus.1,delta_mus.2,delta_mus.3,sigmas.1,sigmas.2,mp_gaussian_raw.1,mp_gaussian_raw.2,mp_gaussian_raw.3,mp_gaussian_raw.4,mp_gaussian_raw.5,mp_gaussian_raw.6,mp_gaussian_raw.7,mp_gaussian_raw.8,mp_gaussian_raw.9,mp_gaussian_raw.10,mp_gaussian_raw.11,mp_gaussian_raw.12,mp_gaussian_raw.13,mp_mt_raw.1,mp_mt_raw.2,mp_mt_raw.3,mp_mt_raw.4,mp_mt_raw.5,mp_mt_raw.6,mp_mt_raw.7,mp_mt_raw.8,mt_raw.1,mt_raw.2,mt_raw.3,mt_raw.4,mt_raw.5,mt_raw.6,mt_raw.7,mt_raw.8,mmax,mus.1,mus.2,log_norms.1,log_norms.2,mp_gaussian.1,mp_gaussian.2,mp_gaussian.3,mp_gaussian.4,mp_gaussian.5,mp_gaussian.6,mp_gaussian.7,mp_gaussian.8,mp_gaussian.9,mp_gaussian.10,mp_gaussian.11,mp_gaussian.12,mp_gaussian.13,mp_mt.1,mp_mt.2,mp_mt.3,mp_mt.4,mp_mt.5,mp_mt.6,mp_mt.7,mp_mt.8,mp_mt_logjac.1,mp_mt_logjac.2,mp_mt_logjac.3,mp_mt_logjac.4,mp_mt_logjac.5,mp_mt_logjac.6,mp_mt_logjac.7,mp_mt_logjac.8,mt.1,mt.2,mt.3,mt.4,mt.5,mt.6,mt.7,mt.8,mp_draw,x
# Adaptation terminated
# Step size = 0.0471134
# Diagonal elements of inverse mass matrix:
# 4.50201, 0.507714, 0.0337971, 3.41466, 0.822209, 1.09851, 0.937789, 0.614463, 0.866798, 1.06896, 0.935367, 1.26136, 1.06331, 0.688286, 0.959449, 0.898353, 1.03782, 0.834512, 0.382743, 4.95551, 3.83861, 0.669942, 6.08686, 2.06364, 0.501138, 4.21326, 2.65711, 1.21726, 0.615529, 1.22297, 1.00155, 1.24296, 1.1486, 0.658119, 1.081
59.8262,0.984784,0.0471134,6,63,0,-49.2831,0.00266471,0.555148,0.444852,0.319254,0.464914,0.215832,0.0253053,0.318126,0.111331,0.377584,0.483974,-1.97379,-0.0403376,0.840811,-1.29323,0.258684,0.0379928,0.248793,-0.207071,0.472467,-0.976749,0.996065,0.984752,0.767686,0.953806,0.834867,0.798044,0.989538,0.925808,0.0600043,2.30698,0.279056,1.12977,0.083032,1.01167,0.628091,0.158152,1.63718,1.31925,2.01662,-1.67042e-36,-2.14998,1.35911,1.44021,1.63452,1.36136,1.43979,1.5632,1.30083,1.26552,1.32242,1.34274,1.33796,1.34084,1.26186,1.60885,1.35438,1.3577,1.19629,1.36117,1.45172,1.3362,1.48195,0.479461,0.318708,0.570171,0.226517,0.488827,0.598344,0.300348,0.470445,2.53932,2.59228,2.7185,2.57389,2.5783,2.65035,2.48843,2.58132,1.25703,0.250369
60.975,0.979561,0.0471134,6,63,0,-42.2845,0.0601724,0.594109,0.405891,0.343745,0.28508,0.371175,0.0213795,0.286835,-0.588458,1.29577,-1.43248,2.24919,0.166475,-0.824922,1.47743,0.982016,-0.814821,-0.564644,-0.127971,0.346812,0.748501,0.999025,0.999415,0.765646,0.987891,0.743731,0.796481,0.827186,0.994058,1.52826,0.217793,0.65532,0.417979,0.934625,0.376628,1.84859,1.78269,1.72387,1.34374,1.77136,-5.04052e-71,-0.834139,1.35212,1.51366,1.57703,1.37022,1.43983,1.55488,1.31191,1.30892,1.31304,1.33705,1.33801,1.34077,1.39988,1.63809,1.31731,1.35425,1.22516,1.26048,1.43688,1.32963,1.6637,0.494504,0.276175,0.570285,0.215256,0.527566,0.590029,0.474625,0.515005,2.57162,2.50871,2.71876,2.55254,2.66346,2.6313,2.85458,2.67879,1.31633,0.398
65.0138,0.95276,0.0471134,6,63,0,-48.0993,0.288343,0.29316,0.70684,0.336644,0.0561838,0.607172,0.0115247,0.162869,-1.20985,0.589586,-2.50097,0.233714,-0.00213126,-0.307249,-0.0211772,1.28149,1.37324,-0.624682,0.491083,-0.00686267,1.38465,0.801898,0.971545,0.759248,0.97916,0.928813,0.855781,0.949454,0.99093,0.15776,0.565379,1.60464,0.0347454,0.935684,1.76153,0.871915,0.202441,1.8765,1.33664,1.42092,0,-0.00258066,1.3459,1.45717,1.54497,1.36599,1.4398,1.55746,1.30592,1.32689,1.33711,1.33663,1.33844,1.3406,1.45077,1.29654,1.28981,1.34332,1.20694,1.57423,1.57199,1.33045,1.58816,0.480469,0.283363,0.570573,0.209147,0.527614,0.608081,0.337386,0.471684,2.54147,2.52262,2.71942,2.54104,2.66357,2.67285,2.56157,2.58398,1.18633,0.317715
64.8032,0.224052,0.0471134,6,127,0,-37.8166,0.303074,0.299143,0.700857,0.332641,0.0826613,0.584698,0.010623,0.136986,-1.18188,0.652566,-2.68601,0.391742,0.0336491,-0.306998,0.00855214,1.17383,1.48168,-0.78727,0.304586,-0.152504,1.43716,0.83812,0.97199,0.755908,0.974827,0.910709,0.865677,0.954956,0.990855,0.160817,0.578836,1.61757,0.0353027,1.10428,2.32533,0.860366,0.250137,1.90483,1.33264,1.45663,0,-0.00053437,1.34618,1.46221,1.53942,1.36632,1.43981,1.55747,1.30603,1.32043,1.3383,1.33549,1.33831,1.34052,1.45497,1.35514,1.29076,1.33742,1.20161,1.55518,1.60176,1.33585,1.59015,0.4805,0.28364,0.570577,0.209156,0.535124,0.615344,0.335659,0.473017,2.54154,2.52315,2.71943,2.54106,2.68043,2.68976,2.55811,2.58684,1.39233,0.364042
65.0994,0.103257,0.0471134,6,63,0,-48.0662,0.296188,0.305895,0.694105,0.330986,0.0847754,0.584239,0.00969107,0.132844,-1.22822,0.632426,-2.73701,0.347598,-0.0180121,-0.337425,0.0674078,1.26387,1.53031,-0.770312,0.306049,-0.106315,1.45729,0.817229,0.976111,0.748259,0.977168,0.903328,0.863907,0.947648,0.991748,0.168256,0.570441,1.63252,0.0350114,1.07273,2.24765,0.816513,0.251502,1.89307,1.33099,1.45815,0,-0.000530428,1.34572,1.46059,1.53789,1.36623,1.4398,1.55731,1.30627,1.32583,1.33883,1.33561,1.33831,1.34055,1.45658,1.32147,1.29601,1.32389,1.20449,1.54042,1.59689,1.31693,1.59165,0.480577,0.283467,0.570581,0.209151,0.533722,0.614346,0.329077,0.473055,2.5417,2.52282,2.71944,2.54105,2.67727,2.68743,2.54495,2.58692,1.42006,0.0879115
62.2056,0.146395,0.0471134,6,63,0,-44.6032,0.290328,0.323887,0.676113,0.340514,0.0604642,0.599022,0.0135945,0.110579,-1.23795,0.433299,-2.89805,0.451755,0.0428031,0.359291,-0.262157,1.36811,1.39783,-0.737299,0.42929,0.0410788,1.53987,0.741289,0.980274,0.753426,0.983041,0.914995,0.833533,0.972859,0.989237,0.448266,0.511515,1.64422,0.0406852,0.824584,2.69287,0.754699,0.176836,1.87463,1.34051,1.43121,0,-3.03557e-05,1.34562,1.44466,1.53306,1.36645,1.43981,1.5608,1.30495,1.33209,1.33738,1.33584,1.3384,1.34062,1.46319,1.20213,1.29995,1.33304,1.21184,1.54311,1.54956,1.33939,1.58431,0.483459,0.282252,0.570585,0.209242,0.522637,0.620053,0.319732,0.470968,2.54786,2.52046,2.71945,2.54122,2.65246,2.70079,2.52641,2.58244,1.45336,0.146134
67.9504,0.937116,0.0471134,6,127,0,-50.0047,0.0219005,0.583766,0.416234,0.338813,0.275168,0.386018,0.0295129,0.26819,1.15529,0.551909,-0.469209,-0.447475,0.825532,0.891385,1.38443,1.02073,-1.21968,-0.745947,-0.567343,-0.690824,0.215631,0.966538,0.991659,0.768743,0.969933,0.879483,0.865119,0.960355,0.992977,1.59786,0.800485,0.509667,0.00983607,1.28992,0.0771499,0.863942,0.401346,1.62782,1.33881,1.75157,-6.05094e-23,-1.1324,1.36955,1.45415,1.60592,1.36456,1.43997,1.56346,1.31154,1.31124,1.30858,1.33578,1.3377,1.34025,1.35725,1.58594,1.3229,1.35967,1.19509,1.51424,1.55457,1.34412,1.60029,0.495212,0.288199,0.570241,0.208748,0.543334,0.586085,0.336194,0.477231,2.57315,2.53202,2.71866,2.5403,2.69899,2.62231,2.55918,2.59591,1.61555,0.28163
59.7512,0.970412,0.0471134,6,127,0,-48.4783,0.00580893,0.493664,0.506336,0.320292,0.0983456,0.581362,0.0239152,0.149458,-0.11764,0.270024,-0.448527,-0.613238,1.27435,1.0527,2.45766,0.772311,-1.31002,-1.056,-0.979861,-0.629182,-0.533022,0.903505,0.959122,0.727604,0.987994,0.954098,0.811566,0.997087,0.979041,1.01133,0.598906,1.76116,0.0643023,0.542952,0.09261,1.41301,0.181188,1.61235,1.32029,1.46781,-1.33491e-34,-0.182415,1.35682,1.4316,1.60654,1.36421,1.44005,1.56426,1.31583,1.29634,1.30759,1.33361,1.33741,1.34029,1.29736,1.47367,1.2742,1.2874,1.2184,1.58872,1.45863,1.51068,1.56817,0.489231,0.284054,0.57062,0.209619,0.509918,0.586289,0.415477,0.47109,2.56025,2.52396,2.71953,2.54193,2.6243,2.62278,2.7239,2.5827,1.57272,0.36426
63.1333,0.804786,0.0471134,6,63,0,-45.1462,0.0188305,0.603799,0.396201,0.338566,0.510987,0.150447,0.0223539,0.402855,-0.668164,0.92159,-0.162313,-1.33884,-1.1202,-1.05135,-2.45881,0.819698,1.08275,-0.160556,0.325285,0.932615,0.326369,0.990234,0.996084,0.738946,0.981978,0.846038,0.773583,0.932585,0.99548,0.734663,1.59155,0.360185,1.3262,0.531312,2.08781,0.402483,1.09137,1.65398,1.33857,2.10505,-1.65237e-45,-2.02933,1.35132,1.48373,1.61513,1.36269,1.43958,1.55374,1.29616,1.29918,1.33391,1.33988,1.33833,1.34107,1.36611,1.61056,1.3504,1.30691,1.23543,1.40804,1.42699,1.21551,1.63514,0.486399,0.304322,0.570195,0.229605,0.50939,0.61229,0.264959,0.496262,2.55416,2.56366,2.71855,2.57979,2.62313,2.68263,2.42074,2.63731,1.56217,0.0770784
65.209,0.978785,0.0471134,6,63,0,-43.33,0.0485187,0.347332,0.652668,0.342991,0.380269,0.27674,0.0378469,0.545084,1.15682,-0.360514,0.436752,-0.2675,-0.725702,0.481329,1.70551,1.1646,0.111393,0.277856,-1.02208,0.497885,-0.590173,0.970231,0.968986,0.781051,0.760503,0.923797,0.918953,0.856068,0.797618,1.20323,0.563134,1.50266,0.734167,0.534592,0.17822,0.0933544,0.414945,1.70202,1.34299,1.91339,-1.19483e-21,-1.05306,1.36957,1.38116,1.6331,1.36494,1.43965,1.56141,1.31282,1.31988,1.32323,1.34294,1.33738,1.34085,1.29279,1.58561,1.28635,1.38186,0.947902,1.53768,1.65351,1.06098,1.28593,0.491191,0.283316,0.570542,0.220272,0.509539,0.587418,0.214596,0.47761,2.56447,2.52253,2.71935,2.56203,2.62346,2.62535,2.32801,2.59673,1.40302,0.375392
