lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dmmax,As.1,As.2,delta_mus.1,delta_mus.2,delta_mus.3,sigmas.1,sigmas.2,mp_gaussian_raw.1,mp_gaussian_raw.2,mp_gaussian_raw.3,mp_gaussian_raw.4,mp_gaussian_raw.5,mp_gaussian_raw.6,mp_gaussian_raw.7,mp_gaussian_raw.8,mp_gaussian_raw.9,mp_gaussian_raw.10,mp_gaussian_raw.11,mp_gaussian_raw.12,mp_gaussian_raw.13,mp_mt_raw.1,mp_mt_raw.2,mp_mt_raw.3,mp_mt_raw.4,mp_mt_raw.5,mp_mt_raw.6,mp_mt_raw.7,mp_mt_raw.8,mt_raw.1,mt_raw.2,mt_raw.3,mt_raw.4,mt_raw.5,mt_raw.6,mt_raw.7,mt_raw.8,mmax,mus.1,mus.2,log_norms.1,log_norms.2,mp_gaussian.1,mp_gaussian.2,mp_gaussian.3,mp_gaussian.4,mp_gaussian.5,mp_gaussian.6,mp_gaussian.7,mp_gaussian.8,mp_gaussian.9,mp_gaussian.10,mp_gaussian.11,mp_gaussian.12,mp_gaussian.13,mp_mt.1,mp_mt.2,mp_mt.3,mp_mt.4,mp_mt.5,mp_mt.6,mp_mt.7,mp_mt.8,mp_mt_logjac.1,mp_mt_logjac.2,mp_mt_logjac.3,mp_mt_logjac.4,mp_mt_logjac.5,mp_mt_logjac.6,mp_mt_logjac.7,mp_mt_logjac.8,mt.1,mt.2,mt.3,mt.4,mt.5,mt.6,mt.7,mt.8,mp_draw,x
# Adaptation terminated
# Step size = 0.03161
# Diagonal elements of inverse mass matrix:
# 5.88264, 0.840739, 0.369038, 3.01404, 2.2887, 0.967218, 0.989428, 0.596149, 0.885752, 1.05043, 1.00807, 1.12825, 0.896594, 0.727785, 1.02855, 1.15468, 0.919258, 1.05223, 0.462709, 3.78324, 6.26206, 0.713259, 6.15609, 1.11478, 0.830173, 3.90295, 2.78233, 1.55197, 1.27615, 0.977205, 1.31058, 1.20819, 1.09027, 0.36391, 0.905231
64.6914,0.87078,0.03161,7,127,0,-50.7184,0.825786,0.572815,0.427185,0.331797,0.0722539,0.595949,0.0155403,0.115544,-0.762426,-0.119027,-1.06834,0.106355,1.14185,-0.268852,0.258978,1.26251,1.41362,0.370751,0.81923,0.347283,-0.196111,0.999998,0.999068,0.95002,0.995125,0.745136,0.806873,0.993293,0.893365,0.390205,0.200762,0.467894,0.512555,1.93434,1.12634,0.624033,0.0944211,2.50606,1.3318,1.44018,0,-1.41952e-20,1.35038,1.40048,1.58795,1.36572,1.44003,1.55766,1.30704,1.32575,1.33755,1.3436,1.33867,1.34077,1.32431,1.6207,1.31638,1.68027,1.23599,1.3194,1.46998,1.34043,1.42746,0.482862,0.275821,0.570228,0.216758,0.571366,0.599838,0.299721,0.46866,2.54658,2.50803,2.71863,2.55538,2.76343,2.65379,2.48721,2.5775,1.33884,0.123596
54.1222,0.812779,0.03161,7,127,0,-39.897,0.419508,0.560243,0.439757,0.320487,0.143757,0.535756,0.0193092,0.117903,1.03308,-1.29855,-0.597719,1.55393,0.0154907,-0.905445,-2.24828,1.2103,-0.31448,0.0102459,0.13827,-1.38702,1.96195,0.999995,0.96291,0.804622,0.999712,0.795681,0.929505,0.990689,0.844524,1.67911,3.35408,1.46659,1.51343,0.304604,0.836907,1.1654,0.151391,2.10652,1.32049,1.53612,0,-6.56212e-07,1.36833,1.30612,1.60207,1.36876,1.4398,1.55447,1.29701,1.32262,1.31854,1.34107,1.3382,1.33991,1.49696,1.64219,1.35208,1.42354,1.26144,1.31059,1.68701,1.44927,1.35158,0.496038,0.33944,0.570531,0.232541,0.499039,0.596062,0.380412,0.470256,2.57494,2.63416,2.71933,2.5854,2.60046,2.64511,2.64962,2.58091,1.32111,0.242784
57.9899,0.999753,0.03161,7,127,0,-32.6067,0.606866,0.608267,0.391733,0.317859,0.153004,0.529138,0.0689135,0.152159,-0.0736363,0.438544,-0.820655,-1.58168,-0.65769,1.23709,-0.51409,1.02584,-0.203671,0.438098,-1.06917,0.807737,1.01742,0.675726,0.987747,0.94574,0.9705,0.800318,0.951032,0.999806,0.800502,0.43416,0.0304521,0.318932,0.612307,0.842913,0.507493,1.03093,0.176725,2.32552,1.31786,1.54736,-1.01558e-48,-1.57636e-07,1.35726,1.44508,1.59538,1.36218,1.43967,1.56519,1.30394,1.31155,1.31976,1.34407,1.33735,1.341,1.42139,1.09565,1.29687,1.67263,1.20731,1.35082,1.71865,1.43435,1.28203,0.483314,0.272282,0.570183,0.218341,0.523459,0.591747,0.360903,0.470965,2.54755,2.50122,2.71852,2.55837,2.65429,2.63522,2.60928,2.58243,1.34152,0.0630095
62.3292,0.999933,0.03161,7,127,0,-39.8182,0.485964,0.514071,0.485929,0.315591,0.166366,0.518043,0.0407621,0.0832642,0.670111,-1.342,0.289313,1.36182,-0.213166,-0.334165,0.530974,1.6272,0.143415,-0.205155,-1.13866,-0.667453,-0.650711,0.999796,0.999944,0.859063,0.9976,0.77683,0.878505,0.983164,0.958376,1.4534,0.00263438,1.87807,1.2886,0.607942,0.697143,0.433645,1.44684,2.12406,1.31559,1.56514,-7.5833e-88,-9.55526e-12,1.3647,1.30264,1.62868,1.36836,1.43976,1.55733,1.30812,1.34763,1.32358,1.33956,1.3373,1.34027,1.28794,1.6381,1.31212,1.52005,1.25434,1.29736,1.59154,1.2878,1.58951,0.493742,0.271702,0.570656,0.229015,0.512866,0.594233,0.269913,0.505939,2.56997,2.50011,2.71961,2.57866,2.63079,2.64091,2.43009,2.65864,1.36424,0.479464
60.5064,0.984263,0.03161,6,127,0,-47.6522,0.508118,0.661833,0.338167,0.329325,0.15777,0.512905,0.0398421,0.0479816,0.501938,-1.63429,-0.289008,0.980654,-0.155958,0.136745,0.467269,1.60841,0.410789,-0.37668,-1.33179,-0.495192,-0.545647,0.999658,0.999916,0.912152,0.998508,0.807596,0.851337,0.992211,0.916601,1.91726,0.00413533,1.84527,1.46921,0.600146,1.03989,0.356983,2.8367,2.15373,1.32933,1.56598,-2.05183e-95,-8.45048e-35,1.36302,1.27926,1.61133,1.36756,1.43977,1.55968,1.30787,1.3465,1.32652,1.33836,1.33717,1.34035,1.29635,1.64561,1.31213,1.61397,1.25905,1.34827,1.54924,1.28385,1.57759,0.498455,0.271734,0.570646,0.231848,0.512513,0.598712,0.257685,0.54298,2.58018,2.50017,2.71959,2.58408,2.63001,2.6512,2.4071,2.74203,1.57984,0.104807
63.8165,0.989944,0.03161,7,127,0,-49.0991,0.530756,0.676312,0.323688,0.346151,0.161369,0.49248,0.0623642,0.0326745,-0.717255,-0.00686502,-0.774098,-0.714928,-0.834289,0.201061,-0.828834,0.427812,-1.80374,0.100232,-0.0372905,-1.08925,0.078153,0.994747,0.998199,0.929113,0.998896,0.787448,0.901946,0.992844,0.995689,0.149375,0.0137932,0.366068,1.78886,1.22923,0.506517,0.807961,0.166637,2.174,1.34615,1.5882,-1.62896e-40,-3.54882e-72,1.35083,1.40945,1.59678,1.364,1.43963,1.56001,1.30268,1.27567,1.30216,1.3417,1.33807,1.34006,1.34625,1.6082,1.31014,1.64324,1.26585,1.35215,1.62992,1.37796,1.59419,0.480382,0.271935,0.570197,0.236847,0.540656,0.591735,0.327788,0.470683,2.54129,2.50055,2.71856,2.59367,2.69292,2.6352,2.54239,2.58183,1.36417,0.451175
66.427,0.994867,0.03161,7,127,0,-54.1031,0.636542,0.651558,0.348442,0.323372,0.205848,0.47078,0.0532008,0.0314235,0.489087,-1.03008,0.545572,-0.169989,0.520392,0.971658,0.0430123,0.811525,-0.698974,-0.782194,0.131598,1.05366,-0.68035,0.995057,0.95191,0.923906,0.932483,0.805045,0.908297,0.970905,0.978727,0.158001,0.0208658,1.14521,0.965919,0.399591,1.28662,0.384496,0.456366,2.29475,1.32337,1.63214,-8.80801e-75,-5.29387e-99,1.36289,1.32759,1.63637,1.36514,1.4399,1.56386,1.30617,1.29869,1.31431,1.33552,1.33819,1.34113,1.28557,1.60884,1.24957,1.63442,1.16653,1.3318,1.65821,1.26183,1.57974,0.480471,0.272082,0.570433,0.223934,0.503387,0.601924,0.262089,0.478761,2.54148,2.50083,2.7191,2.56898,2.60996,2.6586,2.41535,2.59921,1.3799,0.00965456
67.5591,0.879619,0.03161,7,127,0,-48.1853,0.295921,0.553295,0.446705,0.308384,0.116692,0.574924,0.0535414,0.0854624,-0.194759,0.769289,-2.3597,-0.124418,0.0586924,-1.25571,-0.524901,0.225534,0.876965,-0.269319,-0.609026,-1.43445,0.217145,0.770296,0.997709,0.7547,0.999035,0.7539,0.727409,0.999688,0.890746,1.69273,0.0389789,0.457927,1.06243,1.38989,0.689612,0.401376,0.443123,1.84864,1.30838,1.48342,-3.04333e-24,-9.6229e-06,1.35605,1.47154,1.54921,1.36524,1.43981,1.55272,1.3039,1.26353,1.33165,1.33911,1.33767,1.33988,1.35737,1.26516,1.31018,1.33481,1.25168,1.30374,1.31768,1.30274,1.4372,0.496176,0.272459,0.570225,0.225456,0.54773,0.594135,0.264783,0.478393,2.57524,2.50156,2.71862,2.57187,2.70899,2.64069,2.42041,2.59842,1.26388,0.293887
71.3788,0.977798,0.03161,7,127,0,-55.3557,0.0235464,0.528641,0.471359,0.333979,0.334426,0.331595,0.0184277,0.226566,-0.32164,0.877506,0.62445,-0.746598,-0.451208,0.741486,1.95226,-0.0892955,0.924724,-1.21145,0.194633,-0.280336,-0.061864,0.830819,0.986952,0.757511,0.996511,0.816049,0.713765,0.901374,0.965597,0.352206,0.513765,0.262215,1.35847,0.227884,1.11071,0.75936,1.03767,1.66228,1.33398,1.83562,-2.67127e-71,-1.50455,1.35478,1.4802,1.63873,1.36393,1.43971,1.56271,1.31381,1.24464,1.33217,1.33252,1.33824,1.34046,1.33505,1.34599,1.30887,1.3397,1.25435,1.33941,1.30009,1.24185,1.58373,0.482471,0.282298,0.570165,0.230112,0.495514,0.599635,0.32044,0.494793,2.54575,2.52055,2.71848,2.58075,2.59279,2.65332,2.52781,2.63409,1.61493,0.403127
72.5481,0.33483,0.03161,7,127,0,-53.969,0.0311616,0.708839,0.291161,0.33506,0.0960103,0.56893,0.0293231,0.276514,-1.38316,-0.0782725,0.176748,-0.269691,-1.01758,1.76643,0.533288,0.507622,-0.178301,-1.54521,0.436236,-0.279433,-0.482019,0.806644,0.995747,0.748797,0.999056,0.789263,0.748452,0.980563,0.901642,2.5227,0.586759,0.199083,0.337539,1.48379,0.710659,0.741171,1.14375,1.65646,1.33506,1.47908,-2.95015e-28,-0.301908,1.34417,1.40374,1.6253,1.36493,1.4396,1.56783,1.30813,1.28046,1.32004,1.33018,1.33841,1.34046,1.30144,1.33603,1.32252,1.32427,1.23742,1.37052,1.35617,1.34723,1.48313,0.504577,0.283803,0.570146,0.213976,0.551843,0.59441,0.317677,0.497693,2.5935,2.52347,2.71844,2.55013,2.71838,2.64132,2.52235,2.64046,1.36496,0.124977
