# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AlsingReconstruction_model
# start_datetime = 2025-04-13 00:19:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/by/tlp8gdq17q72kgysbfmtlzp40000gn/T/tmpatiag3zh/q0k6hesl.json
# init = 2 (Default)
# random
#   seed = 22956
# output
#   file = /Users/aryannaschiebelbein/Library/CloudStorage/OneDrive-UniversityofToronto/AlsingNSMassReplication_gaps/aryanna/debug_output/AlsingReconstruction-20250412201924_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=AlsingReconstruction.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dmmax,As.1,As.2,delta_mus.1,delta_mus.2,delta_mus.3,sigmas.1,sigmas.2,mp_gaussian_raw.1,mp_gaussian_raw.2,mp_gaussian_raw.3,mp_gaussian_raw.4,mp_gaussian_raw.5,mp_gaussian_raw.6,mp_gaussian_raw.7,mp_gaussian_raw.8,mp_gaussian_raw.9,mp_gaussian_raw.10,mp_gaussian_raw.11,mp_gaussian_raw.12,mp_gaussian_raw.13,mp_mt_raw.1,mp_mt_raw.2,mp_mt_raw.3,mp_mt_raw.4,mp_mt_raw.5,mp_mt_raw.6,mp_mt_raw.7,mp_mt_raw.8,mt_raw.1,mt_raw.2,mt_raw.3,mt_raw.4,mt_raw.5,mt_raw.6,mt_raw.7,mt_raw.8,mmax,mus.1,mus.2,log_norms.1,log_norms.2,mp_gaussian.1,mp_gaussian.2,mp_gaussian.3,mp_gaussian.4,mp_gaussian.5,mp_gaussian.6,mp_gaussian.7,mp_gaussian.8,mp_gaussian.9,mp_gaussian.10,mp_gaussian.11,mp_gaussian.12,mp_gaussian.13,mp_mt.1,mp_mt.2,mp_mt.3,mp_mt.4,mp_mt.5,mp_mt.6,mp_mt.7,mp_mt.8,mp_mt_logjac.1,mp_mt_logjac.2,mp_mt_logjac.3,mp_mt_logjac.4,mp_mt_logjac.5,mp_mt_logjac.6,mp_mt_logjac.7,mp_mt_logjac.8,mt.1,mt.2,mt.3,mt.4,mt.5,mt.6,mt.7,mt.8,mp_draw,x
# Adaptation terminated
# Step size = 0.0168395
# Diagonal elements of inverse mass matrix:
# 6.06536, 0.474075, 0.00629897, 3.05893, 0.363275, 0.716827, 0.903204, 0.476651, 0.912326, 0.838076, 0.96773, 1.02159, 0.976363, 0.567544, 1.00462, 0.845834, 1.08674, 0.922536, 0.38048, 3.76719, 4.28923, 1.947, 7.30322, 5.96636, 2.66515, 4.4498, 2.91215, 1.07615, 0.940114, 1.39938, 1.01803, 0.850042, 0.910922, 0.394952, 1.61344
72.9229,0.000167609,0.0168395,8,467,1,-56.3986,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.30548,0.490378
72.9229,0.000103175,0.0168395,6,63,0,-61.9836,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.33757,0.45274
72.9229,7.69657e-05,0.0168395,7,127,0,-57.089,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.61917,0.131227
72.9229,9.63606e-05,0.0168395,7,127,0,-56.5712,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.34154,0.445635
72.9229,3.78505e-05,0.0168395,8,255,0,-41.7752,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.33258,0.384212
72.9229,0.000305777,0.0168395,7,127,0,-63.4695,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.43522,0.353722
72.9229,3.51701e-05,0.0168395,7,127,0,-52.1485,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.84734,0.385742
72.9229,8.32067e-05,0.0168395,7,127,0,-51.3392,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.33871,0.383163
72.9229,9.22273e-05,0.0168395,7,127,0,-52.9848,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.34461,0.10776
72.9229,8.56004e-05,0.0168395,7,127,0,-51.9586,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.3439,0.306135
72.9229,1.8136e-06,0.0168395,8,255,0,-54.255,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.43658,0.508402
72.9229,0.000408811,0.0168395,7,127,0,-54.3846,0.823265,0.491324,0.508676,0.337648,0.0634017,0.598951,0.00298303,0.144214,-1.86691,-0.841519,-1.71568,1.25389,0.697848,-1.7904,0.107453,-0.106076,1.64809,-1.07392,-0.411655,-0.708669,0.0340584,0.997601,0.965925,0.755578,0.987779,0.783894,0.843921,0.987522,0.688596,1.17043,0.35597,0.912653,0.201542,1.1046,0.587137,0.71332,1.51762,2.45306,1.33765,1.43275,0,-7.47315e-13,1.33933,1.34268,1.56853,1.36813,1.43994,1.55005,1.30643,1.24364,1.34013,1.33348,1.33781,1.34025,1.34272,1.6298,1.27681,1.33655,1.22081,1.33864,1.52668,1.35104,1.14426,0.490857,0.279038,0.570363,0.21181,0.535138,0.592792,0.313433,0.507856,2.56375,2.51424,2.71894,2.54605,2.68046,2.63761,2.514,2.66289,1.34052,0.355392
74.0834,0.00266701,0.0168395,7,242,1,-57.4603,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.36248,0.126336
74.0834,0.000105806,0.0168395,7,127,0,-62.3492,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.60268,0.275417
74.0834,0.000202578,0.0168395,7,127,0,-58.5779,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.34879,0.295756
74.0834,2.9074e-05,0.0168395,9,767,0,-50.5517,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.50076,0.0614413
74.0834,2.63447e-06,0.0168395,8,255,0,-54.0958,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.34091,0.34264
74.0834,1.46303e-05,0.0168395,8,255,0,-55.0824,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.35326,0.460963
74.0834,1.49965e-05,0.0168395,7,127,0,-61.2254,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.33626,0.139956
74.0834,0.000225748,0.0168395,8,255,0,-48.6839,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.33685,0.068317
74.0834,5.30075e-05,0.0168395,7,127,0,-56.4171,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.36551,0.248894
74.0834,9.18619e-05,0.0168395,8,255,0,-55.5641,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.34198,0.261685
74.0834,1.78841e-05,0.0168395,8,255,0,-58.7958,0.827408,0.489964,0.510036,0.338093,0.0629867,0.59892,0.00303695,0.141028,-1.86348,-0.847727,-1.71464,1.29228,0.691368,-1.75646,0.0924429,-0.115134,1.6516,-1.05083,-0.389289,-0.72125,0.0196173,0.997582,0.967192,0.755849,0.987555,0.784723,0.840712,0.987328,0.688112,1.16407,0.358138,0.92116,0.198915,1.10312,0.588405,0.714398,1.53134,2.45707,1.33809,1.43257,0,-1.87276e-13,1.33937,1.34218,1.56856,1.36821,1.43994,1.55022,1.30637,1.24309,1.34017,1.33364,1.33783,1.34024,1.34157,1.62966,1.27855,1.33703,1.22048,1.33997,1.5209,1.351,1.14388,0.490792,0.279082,0.570365,0.211768,0.535072,0.592809,0.313598,0.508227,2.56361,2.51433,2.71894,2.54597,2.68031,2.63765,2.51432,2.66371,1.3399,0.420077
74.7641,0.00199492,0.0168395,8,511,0,-58.4239,0.832206,0.495109,0.504891,0.338259,0.0622981,0.599443,0.0030419,0.140793,-1.84476,-0.863544,-1.71764,1.27559,0.678045,-1.75949,0.0914068,-0.10006,1.63376,-1.06465,-0.377843,-0.723555,0.0266722,0.997509,0.968534,0.756696,0.98675,0.782457,0.83728,0.988074,0.699765,1.17106,0.350267,0.916335,0.195312,1.10731,0.593139,0.724877,1.55326,2.46186,1.33826,1.43171,0,-1.2698e-13,1.33955,1.34092,1.56847,1.36818,1.43994,1.5502,1.30637,1.244,1.33997,1.33355,1.33784,1.34024,1.34213,1.62966,1.28011,1.33853,1.21942,1.33635,1.51479,1.35418,1.16394,0.490863,0.27892,0.570364,0.21171,0.535258,0.592871,0.315196,0.50882,2.56376,2.51401,2.71894,2.54586,2.68073,2.63779,2.51746,2.66503,1.61102,0.287305
74.7641,2.25926e-05,0.0168395,8,255,0,-59.3739,0.832206,0.495109,0.504891,0.338259,0.0622981,0.599443,0.0030419,0.140793,-1.84476,-0.863544,-1.71764,1.27559,0.678045,-1.75949,0.0914068,-0.10006,1.63376,-1.06465,-0.377843,-0.723555,0.0266722,0.997509,0.968534,0.756696,0.98675,0.782457,0.83728,0.988074,0.699765,1.17106,0.350267,0.916335,0.195312,1.10731,0.593139,0.724877,1.55326,2.46186,1.33826,1.43171,0,-1.2698e-13,1.33955,1.34092,1.56847,1.36818,1.43994,1.5502,1.30637,1.244,1.33997,1.33355,1.33784,1.34024,1.34213,1.62966,1.28011,1.33853,1.21942,1.33635,1.51479,1.35418,1.16394,0.490863,0.27892,0.570364,0.21171,0.535258,0.592871,0.315196,0.50882,2.56376,2.51401,2.71894,2.54586,2.68073,2.63779,2.51746,2.66503,1.35519,0.20166
74.7641,0.00013128,0.0168395,8,255,0,-59.0603,0.832206,0.495109,0.504891,0.338259,0.0622981,0.599443,0.0030419,0.140793,-1.84476,-0.863544,-1.71764,1.27559,0.678045,-1.75949,0.0914068,-0.10006,1.63376,-1.06465,-0.377843,-0.723555,0.0266722,0.997509,0.968534,0.756696,0.98675,0.782457,0.83728,0.988074,0.699765,1.17106,0.350267,0.916335,0.195312,1.10731,0.593139,0.724877,1.55326,2.46186,1.33826,1.43171,0,-1.2698e-13,1.33955,1.34092,1.56847,1.36818,1.43994,1.5502,1.30637,1.244,1.33997,1.33355,1.33784,1.34024,1.34213,1.62966,1.28011,1.33853,1.21942,1.33635,1.51479,1.35418,1.16394,0.490863,0.27892,0.570364,0.21171,0.535258,0.592871,0.315196,0.50882,2.56376,2.51401,2.71894,2.54586,2.68073,2.63779,2.51746,2.66503,1.33999,0.422932
